"intStCode","strStName","intClassCode","strClassName","strFormCode","strFormName","strMacroCode","strMacroName","intEcoSysCode","strEcoSysName","intAcres","intSqMiles","numPercent"
"38","North Dakota",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","1811.18360399808","2.82997438126736",".004000"
"27","Minnesota",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","277113.98254466940","432.99059772916105",".498100"
"40","Oklahoma",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","346624.82519339532","541.60128936857669",".774800"
"35","New Mexico",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","1356.60854425200","2.11970085040900",".001700"
"42","Pennsylvania",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","86825.83796509116","135.66537182143097",".294600"
"54","West Virginia",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","208126.65735711876","325.19790212283767","1.342100"
"08","Colorado",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","70263.64919336412","109.78695186542129",".105400"
"13","Georgia",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","1447731.94016940684","2262.08115653097253","3.812700"
"48","Texas",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","1509239.68198641924","2358.18700312074583",".878500"
"06","California",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","42893.29343112840","67.02077098662030",".041000"
"50","Vermont",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","9959.28587355624","15.56138417754358",".161800"
"12","Florida",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","438038.22398649144","684.43472498381698","1.055400"
"41","Oregon",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","411774.06017492940","643.39696902795605",".655100"
"53","Washington",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8108,"Harvested Forest - Grass/Forb Regeneration","540233.10238889784","844.11422248872578","1.185400"
"53","Washington",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8106,"Harvested Forest - Northwestern Conifer Regeneration","1602739.81159438692","2504.28095563424639","3.517000"
"54","West Virginia",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8106,"Harvested Forest - Northwestern Conifer Regeneration","485.04315328092",".75787992700689",".003100"
"56","Wyoming",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8106,"Harvested Forest - Northwestern Conifer Regeneration","5803.17104159208","9.06745475255286",".009200"
"06","California",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8106,"Harvested Forest - Northwestern Conifer Regeneration","238265.60652384516","372.29001019618647",".228100"
"16","Idaho",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8106,"Harvested Forest - Northwestern Conifer Regeneration","94397.04801107724","147.49538751836933",".176400"
"36","New York",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8106,"Harvested Forest - Northwestern Conifer Regeneration","5295.22121944920","8.27378315544890",".015100"
"30","Montana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8106,"Harvested Forest - Northwestern Conifer Regeneration","159804.26101086252","249.69415783126909",".169800"
"41","Oregon",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8106,"Harvested Forest - Northwestern Conifer Regeneration","1655127.58567653276","2586.13685263818817","2.633400"
"41","Oregon",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","1485392.95012174560","2320.92648458192520","2.363300"
"48","Texas",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","1625117.62551893196","2539.24628989159957",".946000"
"56","Wyoming",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","98602.97928794508","154.06715513852261",".157500"
"51","Virginia",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","718350.46677294576","1122.42260434080292","2.628000"
"54","West Virginia",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","13351.91920840284","20.86237376327953",".086100"
"34","New Jersey",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","52398.89382431184","81.87327160107628",".946400"
"53","Washington",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","1428667.36462064316","2232.29275723581497","3.135000"
"50","Vermont",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","44295.71531310432","69.21205517722344",".719700"
"18","Indiana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","26079.35369676312","40.74899015148554",".111800"
"12","Florida",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","731824.92554001792","1143.47644616450464","1.763300"
"13","Georgia",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","1258694.32179381696","1966.70987781698832","3.314900"
"08","Colorado",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","36170.51971240812","56.51643705104429",".054200"
"10","Delaware",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","12371.15794936164","19.32993429601663",".779300"
"32","Nevada",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","2110.74945795012","3.29804602807079",".002900"
"09","Connecticut",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","16651.14670905504","26.01741673308568",".469300"
"16","Idaho",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","293136.86382134544","458.02634972414748",".548000"
"21","Kentucky",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","106919.21205905316","167.06126884347247",".413400"
"06","California",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","367111.39337034708","573.61155214529411",".351500"
"05","Arkansas",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","494632.15174034844","772.86273709985473","1.453300"
"40","Oklahoma",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","40741.62332200740","63.65878644109455",".091000"
"22","Louisiana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","1679360.17259436660","2624.00026969757595","5.040700"
"23","Maine",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","466650.87734351268","729.14199585448431","2.073100"
"01","Alabama",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","1514331.85671391728","2366.14352613251876","4.515500"
"24","Maryland",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","79987.41892784448","124.98034207565616","1.008300"
"33","New Hampshire",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","102191.09769006996","159.67359014188307","1.708700"
"25","Massachusetts",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","15634.80227508264","24.42937855499238",".245400"
"36","New York",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","424390.74203131632","663.11053442870244","1.217500"
"47","Tennessee",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","516540.26775580164","807.09416837424663","1.915000"
"44","Rhode Island",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","1091.95868070120","1.70618543860790",".110600"
"28","Mississippi",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","624695.32795918404","976.08644994324743","2.015400"
"37","North Carolina",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","1346390.61317566260","2103.73533310210795","3.918400"
"35","New Mexico",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","235.51613907588",".36799396730871",".000300"
"39","Ohio",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","43165.28232450876","67.44575363253017",".150500"
"20","Kansas",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration",".22239484332",".00034749194269",".000000"
"49","Utah",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","15818.72281050828","24.71675439159701",".029100"
"45","South Carolina",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","863768.00536943748","1349.63750839945591","4.234500"
"11","District of Columbia",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","36.47275430448",".05698867860116",".083300"
"42","Pennsylvania",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","390229.78212314772","609.73403457180499","1.324300"
"30","Montana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","387126.03968977380","604.88443701962335",".411300"
"29","Missouri",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8107,"Harvested Forest-Shrub Regeneration","201.71212289124",".31517519201983",".000400"
"49","Utah",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8301,"Recently Burned","2638.27002630516","4.12229691613147",".004800"
"04","Arizona",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8301,"Recently Burned","76.50382610208",".11953722828536",".000100"
"08","Colorado",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8301,"Recently Burned","205.27044038436",".32073506310287",".000300"
"06","California",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8301,"Recently Burned","762.59191774428","1.19154987148401",".000700"
"16","Idaho",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8301,"Recently Burned","111.41981650332",".17409346328769",".000200"
"32","Nevada",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8301,"Recently Burned","131.21295755880",".20502024618710",".000100"
"35","New Mexico",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8301,"Recently Burned","562.88134844292",".87950210694839",".000700"
"56","Wyoming",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","545881.93140922584","852.94051783305178",".872000"
"53","Washington",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","154102.94680751100","240.78585438846825",".338100"
"41","Oregon",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","385218.11432893152","601.90330364328584",".612900"
"06","California",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","43077.88115108400","67.30918929905300",".041200"
"08","Colorado",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","83.39806624500",".13030947850875",".000100"
"30","Montana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","1128239.28586105152","1762.87388417057584","1.198900"
"32","Nevada",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","24259.27429903224","37.90511609251058",".034200"
"49","Utah",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","172.35600357300",".26930625558475",".000300"
"16","Idaho",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8302,"Recently burned forest","983766.48055898316","1537.13512588446997","1.839300"
"39","Ohio",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","1545.19937138736","2.41437401781012",".005300"
"54","West Virginia",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","3858.77292644532","6.02933269761419",".024800"
"53","Washington",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","21749.77088700936","33.98401701119662",".047700"
"41","Oregon",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","35749.74866884668","55.85898229547481",".056800"
"48","Texas",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","33230.90467340436","51.92328855256787",".019300"
"38","North Dakota",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","236.85050813580",".37007891896485",".000500"
"55","Wisconsin",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","25978.38643789584","40.59122880950428",".061900"
"22","Louisiana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","1678.63627737936","2.62286918342412",".005000"
"06","California",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","421.88301777804",".65919221528293",".000400"
"46","South Dakota",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","90.73709607456",".14177671261752",".000100"
"16","Idaho",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","90276.51635404428","141.05705680420901",".168700"
"27","Minnesota",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","69969.19842080844","109.32687253329973",".125700"
"05","Arkansas",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","154440.54217967076","241.31334715747167",".453700"
"31","Nebraska",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","51.59560365024",".08061813070408",".000100"
"17","Illinois",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","981.65083841448","1.53382943503366",".002600"
"30","Montana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","10663.83273719400","16.66223865198550",".011300"
"40","Oklahoma",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","128738.37013717836","201.15370334078837",".287700"
"42","Pennsylvania",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","568.66361436924",".88853689745833",".001900"
"18","Indiana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","113.86615977984",".17791587465728",".000400"
"19","Iowa",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","193.26111884508",".30197049819761",".000500"
"26","Michigan",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","33244.91554853352","51.94518054495734",".053700"
"29","Missouri",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","45952.11210615168","71.80017516637856",".103000"
"20","Kansas",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","10294.43490243948","16.08505453517741",".019500"
"56","Wyoming",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","109.86305260008",".17166101968886",".000100"
"32","Nevada",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8303,"Recently burned grassland","3602.35167209736","5.62867448769262",".005000"
"35","New Mexico",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","43959.23191516116","68.68629986793347",".056400"
"49","Utah",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","21188.89109215632","33.10764233173244",".038900"
"16","Idaho",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","453427.94714423544","708.48116741796498",".847700"
"38","North Dakota",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","5.11508139636",".00799231468187",".000000"
"06","California",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","490.38062952060",".76621973363145",".000400"
"08","Colorado",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","47001.59337177876","73.43998964393267",".070500"
"04","Arizona",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","13985.29972217820","21.85203081606065",".019100"
"41","Oregon",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","250087.22681536308","390.76129190181611",".397900"
"32","Nevada",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","86197.79492755548","134.68405457527441",".121800"
"30","Montana",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","16878.87902861472","26.37324848240024",".017900"
"53","Washington",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","170310.86059382928","266.11071967977276",".373700"
"56","Wyoming",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8304,"Recently burned shrubland","2933.83277307744","4.58411370796648",".004600"
"49","Utah",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8101,"Recently Logged Areas","3893.68891684656","6.08388893261652",".007100"
"35","New Mexico",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8101,"Recently Logged Areas","35.36078008788",".05525121888771",".000000"
"08","Colorado",10,"Recently Disturbed or Modified","10.A","Recently Disturbed or Modified","10.A","Recently Disturbed or Modified",8101,"Recently Logged Areas","7135.98333760884","11.14997396509403",".010700"
"12","Florida",11,"Open Water","11.A","Open Water","11.A","Open Water",2104,"Open Water (Aquaculture)","926.71931211444","1.44799892518923",".002200"
"05","Arkansas",11,"Open Water","11.A","Open Water","11.A","Open Water",2104,"Open Water (Aquaculture)","206.38241460096",".32247252281632",".000600"
"28","Mississippi",11,"Open Water","11.A","Open Water","11.A","Open Water",2104,"Open Water (Aquaculture)","110471.52489140352","172.61175764405984",".356400"
"01","Alabama",11,"Open Water","11.A","Open Water","11.A","Open Water",2104,"Open Water (Aquaculture)","21300.31090865964","33.28173579502013",".063500"
"48","Texas",11,"Open Water","11.A","Open Water","11.A","Open Water",2104,"Open Water (Aquaculture)","5879.23007800752","9.18629699695284",".003400"
"17","Illinois",11,"Open Water","11.A","Open Water","11.A","Open Water",2104,"Open Water (Aquaculture)","71.38874470572",".11154491360349",".000100"
"23","Maine",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","1690035.79225825656","2640.68092542252402","7.508100"
"33","New Hampshire",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","51153.26030687652","79.92696923006959",".855300"
"13","Georgia",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","401690.90037364392","627.64203183833414","1.057800"
"48","Texas",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","2249971.07621171652","3515.57980660609959","1.309800"
"41","Oregon",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","763428.78953969316","1192.85748366435247","1.214600"
"22","Louisiana",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","4782116.95202269236","7472.05773758921387","14.354000"
"45","South Carolina",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","701360.16792782772","1095.87526239511499","3.438300"
"28","Mississippi",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","495914.92519661820","774.86707062529065","1.599900"
"44","Rhode Island",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","296225.26101053028","462.85197033228351","30.005600"
"11","District of Columbia",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)",".44478968664",".00069498388538",".001000"
"01","Alabama",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","496697.31025541796","776.08954727967407","1.481000"
"06","California",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","3306204.24928199172","5165.94413954027799","3.165800"
"36","New York",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","1128829.07698553616","1763.79543280258972","3.238600"
"51","Virginia",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","1776549.61025816976","2775.85876604836092","6.499300"
"25","Massachusetts",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","1172857.02890728320","1832.58910768081440","18.409800"
"12","Florida",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","5299438.49286307716","8280.37264515813047","12.769000"
"37","North Carolina",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","2783592.15751386744","4349.36274614670898","8.101200"
"10","Delaware",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","336633.73685724432","525.99021384322844","21.205800"
"24","Maryland",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","1654473.74483717196","2585.11522632667957","20.857500"
"53","Washington",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","2180312.56338702612","3406.73838031673779","4.784500"
"09","Connecticut",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","368430.41718607800","575.67252685738850","10.384500"
"34","New Jersey",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","729516.02227666968","1139.86878481549706","13.176500"
"42","Pennsylvania",11,"Open Water","11.A","Open Water","11.A","Open Water",2103,"Open Water (Brackish/Salt)","2875.34292928428","4.49272332703901",".009700"
"51","Virginia",11,"Open Water","11.A","Open Water","11.A","Open Water",2102,"Open Water (Fresh)","246734.17976262744","385.52215588187898",".902600"
"56","Wyoming",11,"Open Water","11.A","Open Water","11.A","Open Water",2102,"Open Water (Fresh)","435838.29419637000","680.99733468672750",".696200"
"24","Maryland",11,"Open Water","11.A","Open Water","11.A","Open Water",2102,"Open Water (Fresh)","49583.59750272396","77.47437109856357",".625000"
